cnt,rolling_mean_5,rolling_mean_6,rolling_mean_7,rolling_mean_8,rolling_mean_9,rolling_mean_10,rolling_std_5,rolling_std_6,rolling_std_7,rolling_std_8,rolling_std_9,rolling_std_10,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_diff_1,lag_diff_2,lag_diff_3,lag_diff_4,lag_diff_5,lag_diff_6,lag_diff_7,lag_diff_8,lag_diff_9,lag_diff_10,day_of_week,month,Y
32,32.8,36.666666666666664,39.42857142857143,42.0,40.44444444444444,38.6,5.069516742254411,10.500793620802062,12.05345238036406,13.320231658217233,13.305178607511456,13.833935729855755,28.0,39.0,37.0,28.0,56.0,56.0,60.0,28.0,22.0,27.0,4.0,-7.0,-5.0,4.0,-24.0,-24.0,-28.0,4.0,10.0,5.0,3,6,28.0
37,34.6,33.5,36.714285714285715,39.125,41.44444444444444,40.1,4.505552130427288,4.847679857417528,9.58669713221145,11.192312412672296,12.570909982088821,12.591443302673685,32.0,28.0,39.0,37.0,28.0,56.0,56.0,60.0,28.0,22.0,5.0,9.0,-2.0,0.0,9.0,-19.0,-19.0,-23.0,9.0,15.0,4,6,32.0
52,37.6,37.5,36.142857142857146,38.625,40.55555555555556,42.5,9.1268833672836,8.167006795638798,8.275034167674459,10.391445657710195,11.314936048329239,12.31304637817596,37.0,32.0,28.0,39.0,37.0,28.0,56.0,56.0,60.0,28.0,15.0,20.0,24.0,13.0,15.0,24.0,-4.0,-4.0,-8.0,24.0,5,6,37.0
77,45.2,44.166666666666664,43.142857142857146,41.25,42.888888888888886,44.2,19.967473550752448,18.037923014212996,16.68760589408142,16.351059380270872,16.065836769714597,15.704210334245492,52.0,37.0,32.0,28.0,39.0,37.0,28.0,56.0,56.0,60.0,25.0,40.0,45.0,49.0,38.0,40.0,49.0,21.0,21.0,17.0,6,6,52.0
46,48.8,45.333333333333336,44.42857142857143,43.5,41.77777777777778,43.2,17.56986055721555,17.862437310363735,16.48086914028014,15.48270924981435,15.37675012622781,15.17893276880825,77.0,52.0,37.0,32.0,28.0,39.0,37.0,28.0,56.0,56.0,-31.0,-6.0,9.0,14.0,18.0,7.0,9.0,18.0,-10.0,-10.0,0,7,77.0
37,49.8,46.833333333333336,44.142857142857146,43.5,42.77777777777778,41.3,16.483324907311594,16.436747447919064,16.607514076751958,15.48270924981435,14.64392175765928,14.57585522552817,46.0,77.0,52.0,37.0,32.0,28.0,39.0,37.0,28.0,56.0,-9.0,-40.0,-15.0,0.0,5.0,9.0,-2.0,0.0,9.0,-19.0,1,7,46.0
56,53.6,50.833333333333336,48.142857142857146,45.625,44.888888888888886,44.1,14.909728367746977,14.958832396503164,15.399443403670423,15.936817212264938,15.070206073943158,14.425671561490672,37.0,46.0,77.0,52.0,37.0,32.0,28.0,39.0,37.0,28.0,19.0,10.0,-21.0,4.0,19.0,24.0,28.0,17.0,19.0,28.0,2,7,37.0
67,56.6,55.833333333333336,53.142857142857146,50.5,48.0,47.1,15.978110025907291,14.414113454065461,14.960264830861652,15.738941696133407,16.52271164185836,15.83561387085031,56.0,37.0,46.0,77.0,52.0,37.0,32.0,28.0,39.0,37.0,11.0,30.0,21.0,-10.0,15.0,30.0,35.0,39.0,28.0,30.0,3,7,56.0
61,53.4,57.333333333333336,56.57142857142857,54.125,51.666666666666664,49.3,11.97079780131629,14.403703227526956,13.302344941865467,14.126343172547253,15.132745950421603,16.111072796889296,67.0,56.0,37.0,46.0,77.0,52.0,37.0,32.0,28.0,39.0,-6.0,5.0,24.0,15.0,-16.0,9.0,24.0,29.0,33.0,22.0,4,7,67.0
45,53.2,52.0,55.57142857142857,55.125,53.111111111111114,51.0,12.132600710482436,11.242775458044402,13.95059309201728,12.977315372823274,13.559539487427749,14.42220510185593,61.0,67.0,56.0,37.0,46.0,77.0,52.0,37.0,32.0,28.0,-16.0,-22.0,-11.0,8.0,-1.0,-32.0,-7.0,8.0,13.0,17.0,5,7,61.0
22,50.2,48.0,47.714285714285715,51.375,51.44444444444444,50.0,17.71157813409067,16.733200530681714,15.293945269444151,17.541277848874913,16.40968548686352,16.13140484341713,45.0,61.0,67.0,56.0,37.0,46.0,77.0,52.0,37.0,32.0,-23.0,-39.0,-45.0,-34.0,-15.0,-24.0,-55.0,-30.0,-15.0,-10.0,6,7,45.0
32,45.4,47.166666666666664,45.714285714285715,45.75,49.22222222222222,49.5,18.955210365490498,17.49761888562766,16.428778466604047,15.21042875323191,17.633616884928802,16.648323238893045,22.0,45.0,61.0,67.0,56.0,37.0,46.0,77.0,52.0,37.0,10.0,-13.0,-29.0,-35.0,-24.0,-5.0,-14.0,-45.0,-20.0,-5.0,0,7,22.0
46,41.2,45.5,47.0,45.75,45.77777777777778,48.9,14.855975228843045,16.955824957813395,15.9791530856089,15.21042875323191,14.228297313608767,16.65633012801238,32.0,22.0,45.0,61.0,67.0,56.0,37.0,46.0,77.0,52.0,14.0,24.0,1.0,-15.0,-21.0,-10.0,9.0,0.0,-31.0,-6.0,1,7,32.0
37,36.4,40.5,44.285714285714285,45.75,44.77777777777778,44.9,9.914635646356242,13.397761006974603,15.808376320949362,15.21042875323191,14.523926619356303,13.698742845807278,46.0,32.0,22.0,45.0,61.0,67.0,56.0,37.0,46.0,77.0,-9.0,5.0,15.0,-8.0,-24.0,-30.0,-19.0,0.0,-9.0,-40.0,2,7,46.0
51,37.6,38.833333333333336,42.0,45.125,46.333333333333336,45.4,11.458621208504884,10.684880283216856,12.858201014656892,14.826978306933848,14.33527118683152,13.833935729855702,37.0,46.0,32.0,22.0,45.0,61.0,67.0,56.0,37.0,46.0,14.0,5.0,19.0,29.0,6.0,-10.0,-16.0,-5.0,14.0,5.0,3,7,37.0
40,41.2,38.0,39.0,41.75,44.55555555555556,45.7,7.463243262817988,10.295630140987484,9.76387901058401,11.925363127145728,13.974182544169802,13.663007640259085,51.0,37.0,46.0,32.0,22.0,45.0,61.0,67.0,56.0,37.0,-11.0,3.0,-6.0,8.0,18.0,-5.0,-21.0,-27.0,-16.0,3.0,4,7,51.0
100,54.8,51.0,46.857142857142854,46.625,48.22222222222222,50.1,25.83989164063965,24.915858403836015,25.24829084267253,23.384595051321433,22.39295524142462,21.931458886469187,40.0,51.0,37.0,46.0,32.0,22.0,45.0,61.0,67.0,56.0,60.0,49.0,63.0,54.0,68.0,78.0,55.0,39.0,33.0,44.0,5,7,40.0
50,55.6,54.0,50.857142857142854,47.25,47.0,48.4,25.55973395792685,23.194827009486506,22.748103008299005,23.401770384799057,21.903196113809553,21.119764308449188,100.0,40.0,51.0,37.0,46.0,32.0,22.0,45.0,61.0,67.0,-50.0,10.0,-1.0,13.0,4.0,18.0,28.0,5.0,-11.0,-17.0,6,7,100.0
47,57.6,54.166666666666664,53.0,50.375,47.22222222222222,47.0,24.089416763383856,23.12934643838151,21.33854103103878,21.1047557267483,21.890510374234,20.650531335644718,50.0,100.0,40.0,51.0,37.0,46.0,32.0,22.0,45.0,61.0,-3.0,-53.0,7.0,-4.0,10.0,1.0,15.0,25.0,2.0,-14.0,0,7,50.0
27,52.8,52.5,50.285714285714285,49.75,47.77777777777778,45.2,27.833433133553587,24.90582261239338,23.47846023993241,21.78957811169632,21.223676506308852,21.60658335888497,47.0,50.0,100.0,40.0,51.0,37.0,46.0,32.0,22.0,45.0,-20.0,-23.0,-73.0,-13.0,-24.0,-10.0,-19.0,-5.0,5.0,-18.0,1,7,47.0
28,50.4,48.666666666666664,49.0,47.5,47.333333333333336,45.8,29.669850016472928,26.875019379838097,24.549270186029123,23.12080077703689,21.63330765278398,20.964520292892736,27.0,47.0,50.0,100.0,40.0,51.0,37.0,46.0,32.0,22.0,1.0,-19.0,-22.0,-72.0,-12.0,-23.0,-9.0,-18.0,-4.0,6.0,2,7,27.0
58,42.0,51.666666666666664,50.0,50.125,48.666666666666664,48.4,13.838352503097978,26.718283377991792,24.78574859336157,22.949867724486555,21.908902300206687,20.673117272868588,28.0,27.0,47.0,50.0,100.0,40.0,51.0,37.0,46.0,32.0,30.0,31.0,11.0,8.0,-42.0,18.0,7.0,21.0,12.0,26.0,3,7,28.0
45,41.0,42.5,50.714285714285715,49.375,49.55555555555556,48.3,13.285330255586347,12.43784547258924,24.52015691707717,23.01513477195886,21.53550040695083,20.688429401747992,58.0,28.0,27.0,47.0,50.0,100.0,40.0,51.0,37.0,46.0,-13.0,17.0,18.0,-2.0,-5.0,-55.0,5.0,-6.0,8.0,-1.0,4,7,58.0
57,43.0,43.666666666666664,44.57142857142857,51.5,50.22222222222222,50.3,15.049916943292349,13.559744343706297,12.607631853459706,22.809772341821287,21.678202057468834,20.4398847572311,45.0,58.0,28.0,27.0,47.0,50.0,100.0,40.0,51.0,37.0,12.0,-1.0,29.0,30.0,10.0,7.0,-43.0,17.0,6.0,20.0,5,7,45.0
57,49.0,45.333333333333336,45.57142857142857,46.125,52.111111111111114,50.9,12.903487900563881,14.624180888742947,13.364843718466696,12.472111746956589,21.4152074729878,20.55047985381902,57.0,45.0,58.0,28.0,27.0,47.0,50.0,100.0,40.0,51.0,0.0,12.0,-1.0,29.0,30.0,10.0,7.0,-43.0,17.0,6.0,6,7,57.0
33,50.0,46.333333333333336,43.57142857142857,44.0,44.666666666666664,50.2,10.908712114635646,13.26147302024455,14.140451935930889,13.147514702678373,12.459935794377204,21.075525563500833,57.0,57.0,45.0,58.0,28.0,27.0,47.0,50.0,100.0,40.0,-24.0,-24.0,-12.0,-25.0,5.0,6.0,-14.0,-17.0,-67.0,-7.0,0,7,57.0
29,44.2,46.5,43.857142857142854,41.75,42.333333333333336,43.1,13.08434178703683,12.98845641329282,13.765035069921952,14.068708946757432,13.27591804735185,12.749291919335967,33.0,57.0,57.0,45.0,58.0,28.0,27.0,47.0,50.0,100.0,-4.0,-28.0,-28.0,-16.0,-29.0,1.0,2.0,-18.0,-21.0,-71.0,1,7,33.0
28,40.8,41.5,43.857142857142854,41.875,40.22222222222222,40.9,14.906374475371198,13.442470011125518,13.765035069921952,13.92261777519899,13.935366677789546,13.312066372697835,29.0,33.0,57.0,57.0,45.0,58.0,28.0,27.0,47.0,50.0,-1.0,-5.0,-29.0,-29.0,-17.0,-30.0,0.0,1.0,-19.0,-22.0,2,7,29.0
34,36.2,39.666666666666664,40.42857142857143,42.625,41.0,39.6,11.903780911962286,13.618614711734674,12.594405409507734,13.211872366495697,13.285330255586524,13.284912076821982,28.0,29.0,33.0,57.0,57.0,45.0,58.0,28.0,27.0,47.0,6.0,5.0,1.0,-23.0,-23.0,-11.0,-24.0,6.0,7.0,-13.0,3,7,28.0
56,36.0,39.5,42.0,42.375,44.111111111111114,42.5,11.467344941179615,13.367871932361169,13.880441875770996,12.89448940993238,13.138154783344328,13.393613735243,34.0,28.0,29.0,33.0,57.0,57.0,45.0,58.0,28.0,27.0,22.0,28.0,27.0,23.0,-1.0,-1.0,11.0,-2.0,28.0,29.0,4,7,34.0
49,39.2,38.166666666666664,40.857142857142854,42.875,43.111111111111114,44.6,12.597618822618738,11.548448669266213,12.72043724914808,13.086934596874025,12.262182151277706,12.482877161224604,56.0,34.0,28.0,29.0,33.0,57.0,57.0,45.0,58.0,28.0,-7.0,15.0,21.0,20.0,16.0,-8.0,-8.0,4.0,-9.0,21.0,5,7,56.0
37,40.8,38.833333333333336,38.0,40.375,42.22222222222222,42.5,11.432410069622152,11.30339182133736,10.551461194229118,11.855529150087424,12.397356349014373,11.721300648344872,49.0,56.0,34.0,28.0,29.0,33.0,57.0,57.0,45.0,58.0,-12.0,-19.0,3.0,9.0,8.0,4.0,-20.0,-20.0,-8.0,-21.0,6,7,49.0
36,42.4,40.0,38.42857142857143,37.75,39.888888888888886,41.6,9.60728889958026,10.411532067856742,10.373960074100793,9.794313218831256,11.18530782370847,11.852800887928986,37.0,49.0,56.0,34.0,28.0,29.0,33.0,57.0,57.0,45.0,-1.0,-13.0,-20.0,2.0,8.0,7.0,3.0,-21.0,-21.0,-9.0,0,7,37.0
41,43.8,42.166666666666664,40.142857142857146,38.75,38.111111111111114,40.0,8.526429498916775,8.612007121843043,9.511897312112893,9.647353449077618,9.225568335398863,10.551461194229685,36.0,37.0,49.0,56.0,34.0,28.0,29.0,33.0,57.0,57.0,5.0,4.0,-8.0,-15.0,7.0,13.0,12.0,8.0,-16.0,-16.0,1,7,36.0
38,40.2,42.833333333333336,41.57142857142857,39.875,38.666666666666664,38.1,5.263078946776113,7.9854033502807535,8.017837257372125,8.838834764831914,9.027735042634058,8.698020208964655,41.0,36.0,37.0,49.0,56.0,34.0,28.0,29.0,33.0,57.0,-3.0,2.0,1.0,-11.0,-18.0,4.0,10.0,9.0,5.0,-19.0,2,7,41.0
49,40.2,41.666666666666664,43.714285714285715,42.5,40.888888888888886,39.7,5.263078946776113,5.9217114643213975,7.653197277701602,7.874007874011887,8.809716857601828,9.117138927439017,38.0,41.0,36.0,37.0,49.0,56.0,34.0,28.0,29.0,33.0,11.0,8.0,13.0,12.0,0.0,-7.0,15.0,21.0,20.0,16.0,3,8,38.0
59,44.6,43.333333333333336,44.142857142857146,45.625,44.333333333333336,42.7,9.449867723941864,9.003702941938663,8.493695140682167,8.911268949241485,9.192388155425244,10.089047967419416,49.0,38.0,41.0,36.0,37.0,49.0,56.0,34.0,28.0,29.0,10.0,21.0,18.0,23.0,22.0,10.0,3.0,25.0,31.0,30.0,4,8,49.0
67,50.8,48.333333333333336,46.714285714285715,47.0,48.0,46.6,12.173742234826502,12.452576707921668,12.14789811331243,11.275764148954972,10.96585609973074,11.246727919216724,59.0,49.0,38.0,41.0,36.0,37.0,49.0,56.0,34.0,28.0,8.0,18.0,29.0,26.0,31.0,30.0,18.0,11.0,33.0,39.0,5,8,59.0
44,51.4,49.666666666666664,47.714285714285715,46.375,46.666666666666664,47.6,11.631852818876217,11.236844159579363,11.484979839109563,11.287635460348433,10.594810050208642,10.415799963943659,67.0,59.0,49.0,38.0,41.0,36.0,37.0,49.0,56.0,34.0,-23.0,-15.0,-5.0,6.0,3.0,8.0,7.0,-5.0,-12.0,10.0,6,8,67.0
48,53.4,50.833333333333336,49.42857142857143,47.75,46.55555555555556,46.8,9.396807968666739,10.496030995889466,10.277112805600563,10.633504999360731,10.572501018102567,9.997777530809312,44.0,67.0,59.0,49.0,38.0,41.0,36.0,37.0,49.0,56.0,4.0,-19.0,-11.0,-1.0,10.0,7.0,12.0,11.0,-1.0,-8.0,0,8,44.0
41,51.8,51.333333333333336,49.42857142857143,48.375,47.0,46.0,10.894952959971814,9.811557810392408,10.277112805600563,9.970492178709904,10.198039027185668,10.121484300459327,48.0,44.0,67.0,59.0,49.0,38.0,41.0,36.0,37.0,49.0,-7.0,-3.0,-26.0,-18.0,-8.0,3.0,0.0,5.0,4.0,-8.0,1,8,48.0
29,45.8,48.0,48.142857142857146,46.875,46.22222222222222,45.2,13.809417076763168,13.475904422338663,12.30756639129693,11.945561040463092,11.344357383494515,11.173381065928291,41.0,48.0,44.0,67.0,59.0,49.0,38.0,41.0,36.0,37.0,-12.0,-19.0,-15.0,-38.0,-30.0,-20.0,-9.0,-12.0,-7.0,-8.0,2,8,41.0
40,40.4,44.833333333333336,46.857142857142854,47.125,46.111111111111114,45.6,7.092249290598711,12.576432986609298,12.667919737517346,11.752659273543204,11.406625754845875,10.875047892614862,29.0,41.0,48.0,44.0,67.0,59.0,49.0,38.0,41.0,36.0,11.0,-1.0,-8.0,-4.0,-27.0,-19.0,-9.0,2.0,-1.0,4.0,3,8,29.0
63,44.2,44.166666666666664,47.42857142857143,48.875,48.888888888888886,47.8,12.517987058628803,11.196725711862138,13.377308434523444,13.043197460745622,12.200865178794203,12.007405122580714,40.0,29.0,41.0,48.0,44.0,67.0,59.0,49.0,38.0,41.0,23.0,34.0,22.0,15.0,19.0,-4.0,4.0,14.0,25.0,22.0,4,8,40.0
55,45.6,46.0,45.714285714285715,48.375,49.55555555555556,49.5,13.408952233489321,12.033287165193368,11.010817192110952,12.67097357856027,12.370439676009074,11.664285471281767,63.0,40.0,29.0,41.0,48.0,44.0,67.0,59.0,49.0,38.0,-8.0,15.0,26.0,14.0,7.0,11.0,-12.0,-4.0,6.0,17.0,5,8,63.0
38,45.0,44.333333333333336,44.857142857142854,44.75,47.22222222222222,48.4,13.729530217745916,12.388166396471862,11.393398255547577,10.552589391099417,12.346839451634835,12.22202020035057,55.0,63.0,40.0,29.0,41.0,48.0,44.0,67.0,59.0,49.0,-17.0,-25.0,-2.0,9.0,-3.0,-10.0,-6.0,-29.0,-21.0,-11.0,6,8,55.0
39,47.0,44.0,43.57142857142857,44.125,44.111111111111114,46.4,11.335784048754562,12.521980673999145,11.487052753094309,10.749584709586346,10.055402085999019,11.927559124425532,38.0,55.0,63.0,40.0,29.0,41.0,48.0,44.0,67.0,59.0,1.0,-16.0,-24.0,-1.0,10.0,-2.0,-9.0,-5.0,-28.0,-20.0,0,8,38.0
63,51.6,49.666666666666664,46.714285714285715,46.0,46.22222222222222,46.0,12.40161279834194,12.060956291549726,13.499559075691558,12.660399452059773,11.861468899105478,11.20515754264775,39.0,38.0,55.0,63.0,40.0,29.0,41.0,48.0,44.0,67.0,24.0,25.0,8.0,0.0,23.0,34.0,22.0,15.0,19.0,-4.0,1,8,39.0
43,47.6,50.166666666666664,48.714285714285715,46.25,45.666666666666664,45.9,10.945318634009627,11.634718160173573,11.294752258080736,12.566963492768352,11.884864324004802,11.229425630903844,63.0,39.0,38.0,55.0,63.0,40.0,29.0,41.0,48.0,44.0,-20.0,4.0,5.0,-12.0,-20.0,3.0,14.0,2.0,-5.0,-1.0,2,8,63.0
15,39.6,42.166666666666664,45.142857142857146,44.5,42.77777777777778,42.6,17.08215443086726,16.521702898511258,17.01399983766843,15.856499343441872,15.706509620041205,14.818906842274197,43.0,63.0,39.0,38.0,55.0,63.0,40.0,29.0,41.0,48.0,-28.0,-48.0,-24.0,-23.0,-40.0,-48.0,-25.0,-14.0,-26.0,-33.0,3,8,43.0
25,37.0,37.166666666666664,39.714285714285715,42.625,42.333333333333336,41.0,18.330302779823302,16.400203250773355,16.418630532764254,17.2869686675914,16.194134740701724,15.83947249402234,15.0,43.0,63.0,39.0,38.0,55.0,63.0,40.0,29.0,41.0,10.0,-18.0,-38.0,-14.0,-13.0,-30.0,-38.0,-15.0,-4.0,-16.0,4,8,15.0
28,34.8,35.5,35.857142857142854,38.25,41.0,40.9,18.686893802876863,16.80178561939209,15.366940396280798,15.754817857223449,16.889345754054613,15.926567601198853,25.0,15.0,43.0,63.0,39.0,38.0,55.0,63.0,40.0,29.0,3.0,13.0,-15.0,-35.0,-11.0,-10.0,-27.0,-35.0,-12.0,-1.0,5,8,25.0
22,26.6,32.666666666666664,33.57142857142857,34.125,36.44444444444444,39.1,10.358571330062714,17.511900715418594,16.164334637890402,15.046950331735514,15.701203067847409,17.019270124055186,28.0,25.0,15.0,43.0,63.0,39.0,38.0,55.0,63.0,40.0,-6.0,-3.0,7.0,-21.0,-41.0,-17.0,-16.0,-33.0,-41.0,-18.0,6,8,28.0
46,27.2,29.833333333333332,34.57142857142857,35.125,35.44444444444444,37.4,11.562871615649689,12.188792666489947,16.761634196950194,15.597046423693763,14.62114146630765,15.10849650582972,22.0,28.0,25.0,15.0,43.0,63.0,39.0,38.0,55.0,63.0,24.0,18.0,21.0,31.0,3.0,-17.0,7.0,8.0,-9.0,-17.0,0,8,22.0
34,31.0,28.333333333333332,30.428571428571427,34.5,35.0,35.3,9.486832980505005,10.708252269473276,11.237691679597862,15.51957289544864,14.594519519326536,13.792510044706727,46.0,22.0,28.0,25.0,15.0,43.0,63.0,39.0,38.0,55.0,-12.0,12.0,6.0,9.0,19.0,-9.0,-29.0,-5.0,-4.0,-21.0,1,8,46.0
45,35.0,33.333333333333336,30.714285714285715,32.25,35.666666666666664,36.0,10.488088481701405,10.230672835482427,11.629191512658307,11.60972498751437,14.933184523068185,14.118545723031668,34.0,46.0,22.0,28.0,25.0,15.0,43.0,63.0,39.0,38.0,11.0,-1.0,23.0,17.0,20.0,30.0,2.0,-18.0,6.0,7.0,2,8,34.0
41,37.6,36.0,34.42857142857143,32.0,33.22222222222222,36.2,9.91463564635624,9.6953597148332,9.778499251880982,11.364103886486538,11.24475186228882,14.179797835888532,45.0,34.0,46.0,22.0,28.0,25.0,15.0,43.0,63.0,39.0,-4.0,7.0,-5.0,19.0,13.0,16.0,26.0,-2.0,-22.0,2.0,3,8,45.0
54,44.0,40.333333333333336,38.57142857142857,36.875,34.44444444444444,35.3,7.314369419163772,11.111555546667436,11.163290178931904,11.394704283757738,12.914247085207139,12.472636716695845,41.0,45.0,34.0,46.0,22.0,28.0,25.0,15.0,43.0,63.0,13.0,9.0,20.0,8.0,32.0,26.0,29.0,39.0,11.0,-9.0,4,8,41.0
78,50.4,49.666666666666664,45.714285714285715,43.5,41.44444444444444,38.8,17.038192392387128,15.344923156101927,17.48060149341033,17.353468158925992,17.364555213934516,18.383567541572486,54.0,41.0,45.0,34.0,46.0,22.0,28.0,25.0,15.0,43.0,24.0,37.0,33.0,44.0,32.0,56.0,50.0,53.0,63.0,35.0,5,8,54.0
83,60.2,55.833333333333336,54.42857142857143,50.375,47.888888888888886,45.6,19.201562436426862,20.23281163522933,18.840179960721528,20.873342534712297,20.90122271808788,20.9931205662977,78.0,54.0,41.0,45.0,34.0,46.0,22.0,28.0,25.0,15.0,5.0,29.0,42.0,38.0,49.0,37.0,61.0,55.0,58.0,68.0,6,8,78.0
30,57.2,55.166666666666664,52.142857142857146,51.375,48.111111111111114,46.1,22.97172174652999,21.141586190886233,20.892012599943122,19.46379422708447,20.672714168950165,20.501761441940115,83.0,78.0,54.0,41.0,45.0,34.0,46.0,22.0,28.0,25.0,-53.0,-48.0,-24.0,-11.0,-15.0,-4.0,-16.0,8.0,2.0,5.0,0,8,83.0
38,56.6,54.0,52.714285714285715,50.375,49.888888888888886,47.1,23.532955615476755,21.990907211845656,20.361027198337034,19.978113024007072,18.74462886031923,19.750949344272037,30.0,83.0,78.0,54.0,41.0,45.0,34.0,46.0,22.0,28.0,8.0,-45.0,-40.0,-16.0,-3.0,-7.0,4.0,-8.0,16.0,10.0,1,8,30.0
29,51.6,52.0,50.42857142857143,49.75,48.0,47.8,26.67020809817574,23.874672772626763,22.187512575448963,20.63111381246437,20.000000000000046,18.866784451929146,38.0,30.0,83.0,78.0,54.0,41.0,45.0,34.0,46.0,22.0,-9.0,-1.0,-54.0,-49.0,-25.0,-12.0,-16.0,-5.0,-17.0,7.0,2,8,38.0
36,43.2,49.0,49.714285714285715,48.625,48.22222222222222,46.8,22.576536492562322,24.690078979217677,22.61794483527228,21.16558864896377,19.835434062415832,19.234228748654196,29.0,38.0,30.0,83.0,78.0,54.0,41.0,45.0,34.0,46.0,7.0,-2.0,6.0,-47.0,-42.0,-18.0,-5.0,-9.0,2.0,-10.0,3,8,29.0
38,34.2,42.333333333333336,47.42857142857143,48.25,47.44444444444444,47.2,4.381780460041063,20.3043509294603,22.919112423601955,21.345792492733977,20.112875920110966,18.978350238568623,36.0,29.0,38.0,30.0,83.0,78.0,54.0,41.0,45.0,34.0,2.0,9.0,0.0,8.0,-45.0,-40.0,-16.0,-3.0,-7.0,4.0,4,8,36.0
62,40.6,38.833333333333336,45.142857142857146,49.25,49.77777777777778,48.9,12.521980673998744,12.006942436218983,19.97021591794928,21.835423382332557,20.486445383336903,19.513243366151777,38.0,36.0,29.0,38.0,30.0,83.0,78.0,54.0,41.0,45.0,24.0,26.0,33.0,24.0,32.0,-21.0,-16.0,8.0,21.0,17.0,5,8,38.0
58,44.6,43.5,41.57142857142857,46.75,50.22222222222222,50.6,14.518953130305169,13.262729734108593,13.138456820305725,19.039432764659797,20.63236400523328,19.489028252383992,62.0,38.0,36.0,29.0,38.0,30.0,83.0,78.0,54.0,41.0,-4.0,20.0,22.0,29.0,20.0,28.0,-25.0,-20.0,4.0,17.0,6,9,62.0
46,48.0,44.833333333333336,43.857142857142854,42.125,46.666666666666664,49.8,11.661903789690534,12.998717885494495,12.14397753934769,12.264204592459937,17.81151313055693,19.498148060207598,58.0,62.0,38.0,36.0,29.0,38.0,30.0,83.0,78.0,54.0,-12.0,-16.0,8.0,10.0,17.0,8.0,16.0,-37.0,-32.0,-8.0,0,9,58.0
46,50.0,47.666666666666664,45.0,44.125,42.55555555555556,46.6,9.797958971132639,10.46263191872263,11.87434208703753,11.268635359134837,11.54459950703272,16.794178885686687,46.0,58.0,62.0,38.0,36.0,29.0,38.0,30.0,83.0,78.0,0.0,-12.0,-16.0,8.0,10.0,17.0,8.0,16.0,-37.0,-32.0,1,9,46.0
22,46.8,45.333333333333336,44.0,42.125,41.666666666666664,40.5,15.59487095169429,14.403703227527089,13.61371857110775,13.67414139378206,12.864680330268701,12.677626837157796,46.0,46.0,58.0,62.0,38.0,36.0,29.0,38.0,30.0,83.0,-24.0,-24.0,-36.0,-40.0,-16.0,-14.0,-7.0,-16.0,-8.0,-61.0,2,9,46.0
48,44.0,47.0,45.714285714285715,44.5,42.77777777777778,42.3,13.266499161421532,13.957077057894578,13.187295473475704,12.682946931101775,12.94003262918787,12.293177873203623,22.0,46.0,46.0,58.0,62.0,38.0,36.0,29.0,38.0,30.0,26.0,2.0,2.0,-10.0,-14.0,10.0,12.0,19.0,10.0,18.0,3,9,22.0
51,42.6,45.166666666666664,47.57142857142857,46.375,45.22222222222222,43.6,11.696153213770677,12.205190152827376,12.830395458404185,12.351257888513723,12.06003501008378,12.473972903610168,48.0,22.0,46.0,46.0,58.0,62.0,38.0,36.0,29.0,38.0,3.0,29.0,5.0,5.0,-7.0,-11.0,13.0,15.0,22.0,13.0,4,9,48.0
68,47.0,46.833333333333336,48.42857142857143,50.125,48.77777777777778,47.5,16.46207763315428,14.729788412148826,14.09322701225801,13.902081036408115,13.617798810543725,13.459816739713306,51.0,48.0,22.0,46.0,46.0,58.0,62.0,38.0,36.0,29.0,17.0,20.0,46.0,22.0,22.0,10.0,6.0,30.0,32.0,39.0,5,9,51.0
62,50.2,49.5,49.0,50.125,51.44444444444444,50.1,17.725687574816344,15.946786510140731,14.617341299520168,13.902081036408115,13.593299002735836,13.502674632169047,68.0,51.0,48.0,22.0,46.0,46.0,58.0,62.0,38.0,36.0,-6.0,11.0,14.0,40.0,16.0,16.0,4.0,0.0,24.0,26.0,6,9,68.0
40,53.8,48.5,48.142857142857146,47.875,49.0,50.3,11.189280584559437,16.392071254115713,14.993649449334042,13.902081036408115,13.435028842544462,13.317073418902657,62.0,68.0,51.0,48.0,22.0,46.0,46.0,58.0,62.0,38.0,-22.0,-28.0,-11.0,-8.0,18.0,-6.0,-6.0,-18.0,-22.0,2.0,0,9,62.0
37,51.6,51.0,46.857142857142854,46.75,46.666666666666664,47.8,13.464768843169892,12.132600710482723,15.582346543749914,14.429632209945156,13.50000000000007,13.222875800840159,40.0,62.0,68.0,51.0,48.0,22.0,46.0,46.0,58.0,62.0,-3.0,-25.0,-31.0,-14.0,-11.0,15.0,-9.0,-9.0,-21.0,-25.0,1,9,40.0
28,47.0,47.666666666666664,47.714285714285715,44.5,44.666666666666664,44.8,17.1464281994822,15.422926656982893,14.079705083491145,15.892495983055325,14.874474780643586,14.030126316054497,37.0,40.0,62.0,68.0,51.0,48.0,22.0,46.0,46.0,58.0,-9.0,-12.0,-34.0,-40.0,-23.0,-20.0,6.0,-18.0,-18.0,-30.0,2,9,37.0
41,41.6,46.0,46.714285714285715,46.875,44.111111111111114,44.3,12.50199984002552,15.530614926653978,14.302846869466917,13.249663068492438,14.911777597292458,14.071642090072917,28.0,37.0,40.0,62.0,68.0,51.0,48.0,22.0,46.0,46.0,13.0,4.0,1.0,-21.0,-27.0,-10.0,-7.0,19.0,-5.0,-5.0,3,9,28.0
